loan_id,customer_id,origination_date,income,debt_to_income_ratio,loan_amount,interest_rate,credit_score,default_flag,default_probability,num_payments,avg_payment_ratio,max_days_late,pct_late_payments,origination_date_year,origination_date_month,origination_date_quarter,loan_age_months,loan_to_income,credit_dti_interaction,high_dti_flag,low_credit_flag,serious_delinquency_flag,underpayment_flag,high_risk_flag,employment_status_Retired,employment_status_Self-employed,employment_status_Unemployed,housing_status_Other,housing_status_Own,housing_status_Rent,product_type_Credit Card,product_type_Mortgage,product_type_Personal Loan,purpose_Debt Consolidation,purpose_Home Improvement,purpose_Major Purchase,purpose_Medical,purpose_Other
LOAN00004223,CUST004223,2022-07-25,0.10580361594308699,0.1914695578539004,0.04290000753571445,0.33788743089579265,0.24412157567092094,1,0.7530274237684104,19,0.7109454661163548,31,0.4809922812161536,2022,7,3,31.833333333333332,0.32911013492520064,0.4410514836160948,0,1,0,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False
LOAN00004224,CUST004224,2022-03-23,0.20642918581925995,0.41615528602053176,0.28762015343644654,0.4079757661435383,0.8410018677589403,0,0.6845579212545413,2,1.010893337981653,9,0.0005340535940908817,2022,3,1,35.96666666666667,1.2797992425620035,0.7513251128876808,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
LOAN00004225,CUST004225,2025-02-25,0.07449883631812863,0.430437618294331,0.012275253573227557,0.45748723577492617,0.3508995123601403,1,0.6166448356577152,14,0.9735999971552223,59,0.2711775828935633,2025,2,1,0.3,0.15810247995202872,0.463704070243547,0,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
LOAN00004226,CUST004226,2022-11-14,0.18845559106887183,0.4419002489078203,0.15522686966439994,0.6267061392810804,0.801718943919098,1,0.7628310230179853,20,0.9221328205402078,46,0.27392747641886794,2022,11,4,28.1,0.7514896460259194,0.7209043781125525,0,0,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False
LOAN00004227,CUST004227,2023-06-14,0.0342408719627441,0.8946691874423147,0.37297741815833296,0.4568015699542411,0.8901288713825194,1,0.7304587014333156,13,0.9151401483673373,52,0.21855128906921106,2023,6,2,21.033333333333335,3.632102867074886,0.6289972741874187,0,0,0,0,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LOAN00004228,CUST004228,2023-03-17,0.07372487203575379,0.6617453134976851,0.044483798121209686,0.26141472371419655,0.011909773152031148,1,0.49171309952389886,8,0.8307488906472592,88,0.45548413286754585,2023,3,1,24.0,0.3987565495745147,0.2425779462649208,0,1,1,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
LOAN00004229,CUST004229,2024-11-11,0.43174092001788605,0.028133712444572648,0.4070191874936522,0.8553406467210953,0.8798860615298938,0,0.30957828893673806,20,1.0197081939989046,3,0.025428675988551294,2024,11,4,3.8333333333333335,1.0467183158103186,0.8953505392144886,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LOAN00004230,CUST004230,2023-08-08,0.4024537159205019,0.19852967795948417,0.2946794227540985,0.561622412309127,0.6713550172514364,0,0.33790319409908937,1,0.9534587028797185,7,0.2651766106716632,2023,8,3,19.2,0.8078629308581904,0.7101304944284991,0,0,0,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False
LOAN00004231,CUST004231,2022-06-04,0.1966432928303091,0.4155629097870995,0.05828978922312592,0.7894306071728394,0.3482700283878137,0,0.7094994249714593,10,1.0820336772271701,8,0.06521009452731576,2022,6,2,33.53333333333333,0.2997477195344784,0.464980032168448,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
LOAN00004232,CUST004232,2024-02-24,0.2557139250071206,0.3614242787405634,0.20745598165001564,0.25694016916542917,0.14508493784779317,0,0.5727693343648762,9,0.9346739061921646,7,0.028180284525773355,2024,2,1,12.533333333333333,0.8076789279552608,0.3544173899553163,0,1,0,0,1,False,True,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00004233,CUST004233,2024-05-18,0.2809968134974702,0.05544681677499412,0.032734205721648826,0.43900978786025496,0.5854883782184531,0,0.06503307860295372,1,0.9263796667607829,5,0.22313354573120572,2024,5,2,9.733333333333333,0.1457204703174204,0.6906901786292347,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
LOAN00004234,CUST004234,2024-05-10,0.3354277620639828,0.21160653174000177,0.02268822653686137,0.5354733471171094,0.5570511021548347,0,0.442103203192211,12,1.0190980941975407,5,0.017711195346206222,2024,5,2,10.0,0.09711105055997851,0.6347314609293296,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
LOAN00004235,CUST004235,2023-11-26,0.3122844312958143,0.5942994300404913,0.05100313516654518,0.6368397204831593,0.8923470194109263,1,0.8378401097230742,9,0.8280348525227194,87,0.5479068461512981,2023,11,4,15.533333333333333,0.1938933665167557,0.7249087259819587,0,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
LOAN00004236,CUST004236,2022-05-21,0.0720798225640815,0.03601240769622623,0.35932582297773014,0.08441332450366137,0.6212622042266448,1,0.7278371051108021,6,0.9313832870796322,46,0.3529872978433769,2022,5,2,34.0,2.7695859853204814,0.71942092776285,0,0,0,0,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
LOAN00004237,CUST004237,2024-09-17,0.0,0.015781397042329514,0.05133318666604205,0.09086299119913176,0.31715606400265595,1,0.5494966926060132,20,0.9444203933073507,51,0.3057318788631079,2024,9,3,5.666666666666667,0.7546180542539292,0.5191054528475291,0,1,0,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False
LOAN00004238,CUST004238,2023-04-10,0.10344996300777028,0.5212179492332752,0.09049278162019753,0.35051372180510965,0.19417633334406065,1,0.2840199447989837,10,0.9067284569687729,44,0.23741794022260704,2023,4,2,23.2,0.6377046112113018,0.3593423340313417,0,1,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True
LOAN00004239,CUST004239,2024-10-31,0.21789263704452305,0.02234213860451606,0.02593203365474101,0.6127262373620485,0.6428206299996151,1,0.5290411683950287,16,0.9570267515772806,40,0.2182234134835066,2024,10,4,4.2,0.1455536015498792,0.7373965223324016,0,0,0,0,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False
LOAN00004240,CUST004240,2025-03-05,0.4615543433705992,0.6920540381267668,0.2180687924951672,0.34802111852170436,0.6052968756751254,0,0.5900726128939494,7,1.09452286535209,7,0.031452918265493825,2025,3,1,0.03333333333333333,0.5414851650848862,0.5457685014273194,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
LOAN00004241,CUST004241,2024-05-11,0.28797007909970584,0.40099426674907307,0.21021552749250508,0.46649360223126707,0.9526110747942539,1,0.8406610275325469,2,0.8651277090606806,12,0.466739544463916,2024,5,2,9.966666666666667,0.7514730695006893,0.8212140124493424,0,0,0,1,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False
LOAN00004242,CUST004242,2022-09-17,0.35218260420022784,0.23142888225897384,0.038168784695904186,0.5053018978755309,0.4743884488886175,0,0.1879140033727826,20,1.0744378125007625,0,0.1677961177523369,2022,9,3,30.033333333333335,0.1392495328798099,0.5783864610049909,0,0,0,0,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False
LOAN00004243,CUST004243,2022-10-20,0.11657465081713292,0.25458786692528124,0.0003754052688168514,0.31427558514877996,0.7146593869930283,0,0.5703275857478681,20,0.9543571538274386,5,0.058621607317480506,2022,10,4,28.933333333333334,0.056777727963963784,0.7221568112239342,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False
LOAN00004244,CUST004244,2023-06-10,0.23183744492745437,0.5141677024449978,0.0574541618860357,0.8118262618500296,0.5691414182759916,1,0.9181219583299743,17,0.8489857522152459,73,0.22587160966668846,2023,6,2,21.166666666666668,0.2654408308372295,0.5697644773699728,0,0,1,1,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00004245,CUST004245,2023-11-14,0.25584445188919963,0.29587783251097793,0.1395696686198264,0.32149451494788156,0.0,0,0.17611202952609903,11,0.9042924076241714,6,0.1569808621404847,2023,11,4,15.933333333333334,0.5542106749781652,0.2751578074155242,0,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False
LOAN00004246,CUST004246,2025-01-14,0.13306074664513565,0.33126197221309156,0.08517879632629514,0.0458536521180697,0.7931292380907989,0,0.44599382522711,20,1.0722789533649224,4,0.16269871327346463,2025,1,1,1.7,0.5297464582282945,0.7483272527262756,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00004247,CUST004247,2022-05-09,0.09793355647711306,0.5603974542285787,0.09443083599003886,0.2808478704296586,0.4917386096931473,0,0.3471464351281735,14,0.9858300449424513,9,0.02326628518196678,2022,5,2,34.4,0.6806280268147762,0.5163002667902914,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True
LOAN00004248,CUST004248,2022-08-18,0.2062866615246358,0.7784035906928619,0.12637212243969984,0.31313983319619165,0.7781072292336977,1,0.8176957335757891,10,0.7240393408148823,49,0.4070240175423306,2022,8,3,31.033333333333335,0.5844211659583441,0.6100723184456504,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False
LOAN00004249,CUST004249,2022-04-02,0.3823690003869843,0.21662748614794455,0.04823709006459771,0.5317357177217502,0.6488380273787366,0,0.6511063330585095,5,1.0608416913326215,2,0.12729834717549351,2022,4,2,35.63333333333333,0.15856761760799037,0.6912078101601603,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00004250,CUST004250,2024-12-12,0.11566716964351695,0.15300417583033252,0.01817180272723053,0.5428870260878791,0.3432595572669566,1,0.6751002208729294,12,0.747775891482054,70,0.30323186674276115,2024,12,4,2.8,0.16482877998567735,0.5111072180443678,0,1,1,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False
LOAN00004251,CUST004251,2022-12-16,0.2092122217774906,0.9159654988715515,0.19085366440303853,0.6214000095387086,0.5582016500424913,1,0.6640917188349506,1,0.9046936893666737,88,0.337145918025177,2022,12,4,27.033333333333335,0.8547906547950304,0.4683080956273945,0,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False
LOAN00004252,CUST004252,2022-12-12,0.5860223813011735,0.053019161042048533,0.03036945990258809,0.9019457865935592,0.5959009447096186,0,0.41276983363502107,21,1.0962391562636546,6,0.12268098192523022,2022,12,4,27.166666666666668,0.07711989329950529,0.6982241353958973,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00004253,CUST004253,2024-06-21,0.16339622153379993,0.17230228103450726,0.019672864518603544,0.5002059156994919,0.6527357996362724,0,0.4221594492429608,9,0.9908742343930148,7,0.09777687564252453,2024,6,2,8.6,0.14342444056548195,0.705160173425717,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004254,CUST004254,2024-06-14,0.24538628855542047,0.058831949845213186,0.1483699541682977,0.677332220671876,0.7393715388261044,0,0.5687865420517028,14,0.903315975222895,3,0.07221953340136689,2024,6,2,8.833333333333334,0.6043651143715775,0.7922522610686705,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False
LOAN00004255,CUST004255,2024-09-09,0.22593188274747597,0.40483318628115655,0.022559121031117586,0.39746736538645006,0.612230229908975,1,0.8058357002375398,15,0.7618955812548383,28,0.5372582130314548,2024,9,3,5.933333333333334,0.12835440364365372,0.6211561546478767,0,0,0,1,1,False,False,True,False,False,True,True,False,False,True,False,False,False,False
LOAN00004256,CUST004256,2022-10-16,0.21247257445573778,0.40481995010298916,0.03308780685022692,0.5568913073780638,1.0,1,0.29647080325410885,5,0.7556854354854485,86,0.4333730553156846,2022,10,4,29.066666666666666,0.17829937768288,0.8476279515413874,0,0,1,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False
LOAN00004257,CUST004257,2024-04-28,0.7039288051110808,0.21533949716649517,0.45470798752843694,0.4183860272083553,0.8259803823980882,0,0.5282364850030455,3,1.0752289844262235,8,0.03734440211883056,2024,4,2,10.4,0.7759547915264197,0.8028868184295475,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False
LOAN00004258,CUST004258,2024-10-26,0.3023888069917868,0.7842758731412715,0.4584259226815812,0.46164392554562617,0.8669997410631065,1,0.3206873813595775,11,0.9258335088431232,41,0.5259018452423644,2024,10,4,4.366666666666666,1.5460243380863194,0.652362234918323,0,0,0,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False
LOAN00004259,CUST004259,2024-10-11,0.05215738961784148,0.3069502006518898,0.30516188686986395,0.5301514629042494,0.8218594449376762,0,0.7218153701701451,3,0.9899499098277782,3,0.1797364482813375,2024,10,4,4.866666666666666,2.6547680814184083,0.7728792892287475,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00004260,CUST004260,2025-01-23,0.6489622010106088,0.5328507603614795,0.1949653495119214,0.7075850254152745,0.6243439140469689,1,0.36794147041510955,2,0.762910208041113,10,0.16309560339717386,2025,1,1,1.4,0.36610185482819557,0.5958613608881942,0,0,0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
LOAN00004261,CUST004261,2022-04-20,0.29607692005210684,0.40867119157166804,0.2943952243096028,0.48236468557239903,0.7973001251690696,1,0.7326099056924781,16,0.8872935879185326,71,0.31889575365779693,2022,4,2,35.03333333333333,1.019172737371876,0.7281151385920837,0,0,1,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False
LOAN00004262,CUST004262,2023-06-20,0.1839745720957088,0.21875034880706748,0.6704641808054993,0.48176550121841905,0.9337157408874653,1,0.30062969771212594,8,0.9558241929285054,61,0.28320758443334265,2023,6,2,20.833333333333332,3.156271861558005,0.8694952796326554,0,0,1,0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False
LOAN00004263,CUST004263,2022-04-09,0.584097956961452,0.5292300477575727,0.2760780033512481,0.5620873778166372,0.6374326149606253,1,0.7436271081824336,19,0.7123261643685127,80,0.29113178580745863,2022,4,2,35.4,0.5595683608052873,0.6040382720406933,0,0,1,1,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False
LOAN00004264,CUST004264,2023-12-19,0.13029387703778156,0.680834203275149,0.11370121671091901,0.6847301924917037,0.8814526672398079,1,0.8775432993506256,4,0.7752110785635407,10,0.4100084496125862,2023,12,4,14.766666666666667,0.6981113764974428,0.6919210456250996,0,0,0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
LOAN00004265,CUST004265,2024-06-13,0.7233461016911654,0.16271703423127282,0.21950331669281134,0.18845883013699968,0.26054199488094554,1,0.2639084741801046,15,0.9047625016816528,52,0.2747956187154842,2024,6,2,8.866666666666667,0.37347617893543633,0.4562763097057251,0,1,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False
LOAN00004266,CUST004266,2022-10-13,0.2609514843959815,0.3888763625725159,0.050933958325206564,0.5469847375966013,0.8941865027368734,1,0.8451455433590304,8,0.8571091227332237,18,0.4877668998863734,2022,10,4,29.166666666666668,0.22055839339955835,0.7908725385032255,0,0,0,1,1,True,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00004267,CUST004267,2023-08-22,0.4746418798486317,0.19316810016257843,0.10147220689558833,0.2051601660409238,0.40074022679178967,0,0.2255758083073907,8,0.9380662898685181,3,0.17137289557561294,2023,8,3,18.733333333333334,0.25757128487277436,0.5400354353040734,0,0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00004268,CUST004268,2024-01-27,1.0,0.12651843920917244,0.1064977445100751,0.778188018255786,0.2599712582670852,1,0.5499673381251312,6,0.7987899574595279,50,0.5536302804562175,2024,1,1,13.466666666666667,0.14169397559001498,0.4619630000994772,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LOAN00004269,CUST004269,2024-09-23,0.2773492285843891,0.2338616022690647,0.07411782926669926,0.5675669384264549,0.5305292938589847,0,0.29340870871194186,6,0.9933820614901397,2,0.10024561020092017,2024,9,3,5.466666666666667,0.29283999219962337,0.6129009755531518,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LOAN00004270,CUST004270,2024-06-24,0.22742068999633863,0.6144480999532734,0.06064562565191993,0.7602558902448502,0.6589013405030337,0,0.3223913701272612,5,0.9551071962714666,4,0.17081866006585364,2024,6,2,8.5,0.2818366301738217,0.5937090060738353,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
LOAN00004271,CUST004271,2024-12-11,0.09819525271353138,0.7598882328266755,0.3370259721040216,0.13272693527944526,0.6925110675388074,0,0.7232666954191499,17,1.0706421503518606,8,0.09494833406367532,2024,12,4,2.8333333333333335,2.2736274206283844,0.5725766531758385,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
LOAN00004272,CUST004272,2023-10-09,0.22345375421425254,0.9024238021650504,0.02777621955456443,0.45739611599151064,0.9447140724339576,1,0.8905913216933652,10,0.9894721260209326,77,0.40589762581500377,2023,10,4,17.133333333333333,0.15066562850448828,0.6520466791599947,0,0,1,0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004273,CUST004273,2022-10-31,0.10141350408291565,0.3772095316905267,0.10163288257632286,0.6829430502204847,0.457138913072194,0,0.6257700184283654,1,0.9449960403686171,2,0.03666006429664427,2022,10,4,28.566666666666666,0.7159531770817062,0.5364779282176243,0,0,0,0,0,False,False,False,False,False,True,False,False,True,True,False,False,False,False
LOAN00004274,CUST004274,2023-05-21,0.21260483127909438,0.6435806545099899,0.01726222165972355,0.7987899143470446,1.0,1,0.8866307083990372,11,0.7857679959922497,12,0.2693545224606379,2023,5,2,21.833333333333332,0.11126453324060227,0.7661738787569132,0,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False
LOAN00004275,CUST004275,2022-08-01,1.0,0.24696944929739503,0.0037864690198726953,0.5701057769372714,1.0,1,0.27572673513342444,14,0.8956841946490312,83,0.2521004152359763,2022,8,3,31.6,0.015723552019864598,0.9014792174505675,0,0,1,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00004276,CUST004276,2025-01-02,0.2658447559272619,0.24130591157147446,0.306395414971617,0.40123971820707505,0.6637165043232303,1,0.6454452170553722,12,0.8428409857538399,17,0.17522547509209604,2025,1,1,2.1,1.1449781697890777,0.6940870482354266,0,0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True
LOAN00004277,CUST004277,2023-03-29,0.15876192370155817,0.6730023433573814,0.33633724654819086,0.4354664374115008,0.38581313720700605,0,0.17713006285310376,6,1.0267132408565514,4,0.011483758006782578,2023,3,1,23.6,1.755429084056291,0.4361517824673874,0,1,0,0,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False
LOAN00004278,CUST004278,2025-02-12,0.2089697862844373,0.4082036589189153,0.04971915894908202,0.26787077540050186,1.0,1,0.7981450452054945,15,0.933080416242676,75,0.3331607675641936,2025,2,1,0.7333333333333333,0.25144073951484097,0.8464735871125403,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False
LOAN00004279,CUST004279,2024-09-07,0.17842198251208094,0.8044295011353596,0.09138822317241033,0.8115173608895624,1.0,1,0.7038496536536433,17,0.8762549488255078,54,0.31222445646523217,2024,9,3,6.0,0.4754793144645755,0.7112997163906147,0,0,0,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False
LOAN00004280,CUST004280,2023-12-04,0.48727459969591574,0.04170126119762774,0.062448881322074996,0.6354009059809723,0.6544362961375828,0,0.2053290643273869,4,1.032180100427494,8,0.013116729164718826,2023,12,4,15.266666666666667,0.16308324393281987,0.7401927794864822,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True
LOAN00004281,CUST004281,2022-12-09,0.22853323460587902,0.6936808003056673,0.06252390627078896,0.45513698107681605,0.2447126680118561,0,0.5630712065065063,22,1.0578100451923447,6,0.0739863468679954,2022,12,4,27.266666666666666,0.28847920609512906,0.35925662514317686,0,1,0,0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004282,CUST004282,2024-11-19,0.6800711389368955,0.3035917485600716,0.04956523131548513,0.6120995503148785,0.7679183746028238,1,0.8817779246374208,17,0.811069351054813,82,0.3235451403691825,2024,11,4,3.566666666666667,0.10101620016640375,0.7410977882466939,0,0,1,1,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False
LOAN00004283,CUST004283,2023-10-16,0.19250982966574082,0.5000317007830518,0.142199880895697,0.47007665391020037,0.4485098529692354,1,0.7478366132567749,17,0.8099203310819285,76,0.39101361974601995,2023,10,4,16.9,0.6825813250770616,0.505402917462417,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False
LOAN00004284,CUST004284,2023-12-15,0.2023880973863348,0.3593576345855314,0.05617459558172429,0.4286474165209911,0.8348115270701871,0,0.599387480511899,8,1.0283941976305808,2,0.1335135335671884,2023,12,4,14.9,0.28497016542859865,0.7648975899076564,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
LOAN00004285,CUST004285,2023-11-14,0.11658560761013538,0.4289133601298574,0.1355359733030428,0.33009967330395795,0.6647394049631474,1,0.9377166277783737,17,0.9403733204965166,30,0.1913661526527164,2023,11,4,15.933333333333334,0.8723234735007288,0.6455054631069206,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True
LOAN00004286,CUST004286,2022-07-19,0.18254245855823673,0.4502772776020649,0.49692694269827575,0.33389706367422983,0.18301309736420635,0,0.8101760909505649,6,1.045152074008715,4,0.0361692887571955,2022,7,3,32.03333333333333,2.3617436381758,0.3637062795991539,0,1,0,0,1,False,False,False,False,False,True,False,False,True,True,False,False,False,False
LOAN00004287,CUST004287,2023-10-07,0.039532040968429626,0.5416540297275173,0.13190223919998945,0.5766684170262852,0.2928077711670768,0,0.747632162150969,2,1.0822116004908482,8,0.06525368389878139,2023,10,4,17.2,1.2921944316759901,0.4106725703039217,0,1,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True
LOAN00004288,CUST004288,2023-07-09,0.012875144444677052,0.19879503317459413,0.09911939795308222,0.7213967643018515,0.40305360166174536,0,0.8030386272234051,11,1.081434586320907,2,0.1783318349349322,2023,7,3,20.2,1.2088924519879811,0.5403715162954242,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False
LOAN00004289,CUST004289,2023-06-27,0.3734715382893165,0.08800446994113334,0.04487345298414583,0.421038452968519,1.0,1,0.774822261644222,4,0.8970284152351711,13,0.22110019459838873,2023,6,2,20.6,0.15200832241794865,0.9557106917244711,0,0,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False
LOAN00004290,CUST004290,2023-03-25,0.03865435387446927,0.6078864473123038,0.08506649784958192,0.32197794089954435,0.4326725528223185,0,0.5702837356188111,4,0.9374871022011981,4,0.013826938798124386,2023,3,1,23.733333333333334,0.8679097445746231,0.4740959680770844,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False
LOAN00004291,CUST004291,2022-08-16,0.3235160264037626,0.271738408564518,0.008928815932645159,0.7007610887642465,0.0041771171425630926,0,0.3125195562988087,8,0.9607193586607372,8,0.09527359641176628,2022,8,3,31.1,0.05650449661950693,0.28028907194839,0,1,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False
LOAN00004292,CUST004292,2023-05-21,0.16597290028926548,0.08418512367815519,0.4361213708813202,0.5112022373993939,0.5509817704434196,0,0.3339679333001946,5,0.9852400160880139,6,0.10668968370094598,2023,5,2,21.833333333333332,2.2032234916238584,0.6609325804261638,0,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
LOAN00004293,CUST004293,2023-04-25,0.4556945552511627,0.11925870506455115,0.027589768096514814,0.009576536333346085,0.5352116003703883,1,0.3626222510590619,14,0.910699860233324,36,0.44884010386783985,2023,4,2,22.7,0.0882289543988147,0.6424002031825922,0,0,0,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True
LOAN00004294,CUST004294,2022-12-19,0.040287843905500956,0.3433014144209758,0.004981363132839346,0.3409835055303758,1.0,0,0.5794432211001435,22,1.0233794673704473,2,0.02433353575223845,2022,12,4,26.933333333333334,0.12784949024437725,0.8686152211822707,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False
LOAN00004295,CUST004295,2022-09-09,0.3671422118119076,0.30690535480008135,0.07695348497964272,0.5957421029201523,1.0,1,0.40879118530070374,2,0.9665504835946674,78,0.2808102582369754,2022,9,3,30.3,0.24569239371112037,0.8810318677857872,0,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False
LOAN00004296,CUST004296,2022-07-14,0.3077370289937883,0.05248932242893829,0.12700905764826048,0.32265163149266746,0.25881992237994333,0,0.21133458959428034,1,1.0200143735637897,3,0.10404748748670661,2022,7,3,32.2,0.4441560189331905,0.4735730905753693,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False
LOAN00004297,CUST004297,2022-09-16,0.3142257127327336,0.45378024229379843,0.34994216838268993,0.5051578423281041,0.7079938336609236,1,0.8828245612144698,1,0.7353186056143767,55,0.21425817978476622,2022,9,3,30.066666666666666,1.154015440918026,0.6637457131889207,0,0,0,1,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LOAN00004298,CUST004298,2023-01-16,0.5102050440387896,0.13039621024810955,0.11290746302820275,0.22400873970365293,0.8131060095561994,0,0.27265062166085996,14,0.9207369418661323,6,0.056365887732797416,2023,1,1,26.0,0.26789524505359397,0.8200414469343333,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004299,CUST004299,2022-07-28,0.25672101816574167,0.0,0.23183158388414785,0.40475164028040306,0.5722081643845367,0,0.2418017619249942,4,1.083447646620832,3,0.1979556994582031,2022,7,3,31.733333333333334,0.8961432596351439,0.6951838720088404,0,0,0,0,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False
LOAN00004300,CUST004300,2022-03-22,0.0,0.1179461789833269,0.23288012882727382,0.25815627538717445,0.6506417938270513,1,0.35633731992956375,21,0.8994382807095384,63,0.36618697332280964,2022,3,1,36.0,3.0240438294719802,0.7179028170356603,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
LOAN00004301,CUST004301,2023-05-03,0.3329426367438549,0.10295089250567951,0.2103294427804445,0.22673653154376222,0.8959258960960298,0,0.232518093777909,4,1.056389674825661,4,0.12874615417875238,2023,5,2,22.433333333333334,0.6753159175466322,0.8824446345453262,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00004302,CUST004302,2022-11-06,0.30526041800091785,0.18028613616482303,0.021692161751198192,0.3293994577970002,0.6814265079532589,0,0.26539921489834783,10,1.0738729673450698,5,0.024880880848915626,2022,11,4,28.366666666666667,0.10091512626504905,0.7213586047671894,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
LOAN00004303,CUST004303,2024-09-18,0.20347196137414061,0.16522501459492875,0.15009093961035533,0.6834371911199395,0.7811052885503612,1,0.606224950827308,2,0.8922346271585954,21,0.3309863657221167,2024,9,3,5.633333333333334,0.6929839036071345,0.7891979713350802,0,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False
